,in_degree,out_degree,in_eigenvalue,out_eigenvalue,in_betweenness,out_betweenness,dis_betweenness,cfbetweenness,in_closeness,out_closeness,dis_closeness,cfcloseness,in_flow,out_flow,in_ave_flow,out_ave_flow,in_std_flow,out_std_flow,in_ave_distance,out_ave_distance,antenna
1417,0.023623708078464457,0.02425648597342333,6.341700790434584e-06,9.448318909034234e-06,0.005531911674529666,0.005531911674529666,0.07788463570895146,0.002654746446606116,1.1573411689826119,1.1346130753154213,13.546841266568153,0.0037948232266801414,705.75,712.4333333333333,6.301339285714286,6.195072463768115,26.399079238015933,26.27305686025493,0.02859435902922518,0.026801536949786448,07442F04
1418,0.011811854039232229,0.01202278000421852,3.0056810842806955e-05,2.7463287581415192e-05,0.0005017279019452358,0.0005017279019452358,0.006476691062101401,0.0008117141305273564,1.0343642127120651,1.0195080541979678,7.846778346793797,0.0031252551731635395,705.0166666666667,690.7,12.589583333333334,12.117543859649123,54.574931247411776,53.83204291367524,0.021447510853682957,0.018709091468787617,07303A2E
1419,0.004851297194684666,0.004851297194684666,1.21244001940094e-06,5.248723712267314e-07,8.143344217825113e-06,8.143344217825113e-06,0.0008941788687870828,0.0003606874604314107,1.0275149498699656,1.0286126041723755,13.16681743780612,0.0023029584871601,155.65,159.86666666666667,6.767391304347826,6.95072463768116,12.676824186505725,13.450640196552817,0.010168757146507102,0.004072402304741393,083F361C
1420,0.004429445264712086,0.004640371229698376,5.043204728714153e-07,3.742339632303365e-07,1.5352206312293246e-05,1.5352206312293246e-05,0.001915430223631668,0.00030426085729337213,1.065192539471368,1.0594972448999258,15.75716429390261,0.0020061400828913444,179.91666666666666,175.01666666666668,8.567460317460316,7.955303030303031,17.639227325479983,16.744584822197552,0.007428658577597386,0.011694640834855486,08542750
1421,0.005695001054629825,0.006327778949588694,1.921196373663284e-07,1.1256124064431734e-07,3.8536262801292614e-05,3.8536262801292614e-05,0.004679610959624784,0.0006678587543333235,0.9651868417905087,0.904398665339379,5.888363826630894,0.0017364737738989181,228.76666666666668,239.03333333333333,8.47283950617284,7.967777777777778,18.053474608372404,17.24448378431939,0.01417218858758542,0.015763421445100036,07322D1F
1422,0.015186669479012867,0.016241299303944315,1.6544258389398785e-06,2.552679497231265e-06,7.119863797005563e-05,7.119863797005563e-05,0.001756518322979995,0.0018033427443137746,1.2200671858852672,1.1944177704933825,14.872147552945004,0.0035618162423016863,442.9333333333334,436.05000000000007,6.151851851851853,5.6629870129870135,19.35358305653504,18.528310233557256,0.02333404331465655,0.0216806261235928,07445464
1423,0.010757224214300781,0.01223370596920481,7.219307673317536e-08,1.7497704265037338e-07,0.0021869551635477213,0.0021869551635477213,0.008070478022245468,0.0016556253336985813,0.9699686812547171,1.0168968997860224,14.632910931316735,0.0032564818830500843,238.05,242.3166666666667,4.66764705882353,4.177873563218391,11.291396078452257,10.47906889670395,0.010285899320417626,0.018430906367626777,0840584E
1424,0.007171482809533854,0.0069605568445475635,1.878231562005385e-07,1.9454929202278016e-07,0.00042220792316242993,0.00042220792316242993,0.0031734902459250244,0.000702939478798756,1.1813891572054123,1.1058423899218888,9.478117872739197,0.002652877806202085,448.86666666666673,452.2833333333333,13.201960784313727,13.705555555555554,36.64211003997271,37.301154437020514,0.02105532468353387,0.01885352644916966,071F5943
1425,0.0050622231596709555,0.004640371229698376,1.3024396258826913e-07,8.015878025983598e-08,0.0001739026732418609,0.0001739026732418609,0.004508437166232214,0.0008011259888487757,1.1965434998292712,1.133690240556614,10.44581896276604,0.0022818601356633713,227.03333333333336,233.0,9.459722222222224,10.590909090909092,19.344625483788118,20.53644563145126,0.019494983021788866,0.013119952062483042,07205840
1426,0.0069605568445475635,0.007804260704492723,1.113061094565483e-06,7.013395262457051e-07,2.4474531802206624e-05,2.4474531802206624e-05,0.004615148884939886,0.0008168024329595187,1.1465759908901993,1.122338905892257,9.563911324924119,0.002708921629269354,176.96666666666667,180.88333333333333,5.362626262626263,4.888738738738739,9.792291538456414,8.415487879324518,0.023641696916773532,0.02066759305656819,08523986
1427,0.005273149124657245,0.006749630879561274,1.6896296765930952e-07,2.438303714838656e-07,0.0005748400033107366,0.0005748400033107366,0.16241179783788784,0.0008775497480209195,1.0487981123546066,1.094817616937007,15.292214525902521,0.0026147342232598794,127.93333333333334,145.23333333333335,5.117333333333334,4.538541666666667,9.13318306445726,8.979843784890786,0.004773110616106708,0.010795478678317792,0840525A
1428,0.009702594389369332,0.008647964564437883,1.538384019911198e-07,3.755172440073839e-08,0.0004764968846145973,0.0004764968846145973,0.004999730324261454,0.0008805136311898228,0.9751595826379492,0.9112211099745431,9.047490058332691,0.002723136056761048,402.2833333333333,406.78333333333336,8.745289855072462,9.921544715447155,32.20502831216705,34.29178305977588,0.029362594347299768,0.025286926381578353,071F5995
1429,0.008015186669479013,0.009913520354355622,4.0446054381256036e-08,5.084802942953159e-08,0.000322841324045471,0.000322841324045471,0.007021823246508839,0.0010624310089278983,1.0061909016080979,1.001350872649333,15.205315044733574,0.003011130370913245,151.13333333333333,168.3833333333333,3.97719298245614,3.5826241134751764,6.8112506054843545,6.28239778712205,0.007363815595099832,0.008717708621997592,083E58B9
1430,0.006327778949588694,0.0050622231596709555,3.6158109048508113e-07,1.1747850297334146e-07,0.002665098516665376,0.002665098516665376,0.0005498242479136168,0.0007632313490183266,1.0165028501214832,0.9781469910626357,6.915560442314725,0.0023493692731456624,297.05,290.4,9.901666666666667,12.1,37.15521356916645,41.26967319868097,0.030531255383493598,0.0384571954422028,07322D66
1431,0.013499261759122548,0.014553891584053997,2.3967344355248475e-05,1.0240929271587503e-05,0.003973284491067686,0.003973284491067686,0.034635656695265166,0.00163252234431172,1.1865157459843572,1.1202243363477264,12.447221073042256,0.0034952887742674015,704.6666666666667,713.0,11.010416666666668,10.333333333333334,38.71283718640153,37.689212183008614,0.023139802747987426,0.02319237698467316,082B273B
1432,0.012444631934191099,0.010757224214300781,3.500275935215894e-07,2.4017726785719645e-07,0.00014368775125331851,0.00014368775125331851,0.0010954733449900006,0.0009345731524247952,1.227073959841193,1.1381330732587038,9.776889868899818,0.003105639806978988,660.7666666666667,632.3666666666666,11.199435028248587,12.399346405228757,42.512347488069196,44.897751296342655,0.022069358684422804,0.021819269838103707,071F5452
1433,0.005273149124657245,0.005484075089643535,2.3678697566585374e-07,6.041133209457282e-07,0.0005073792938341089,0.0005073792938341089,0.001254846895759712,0.0005014413451894697,1.0090361090915565,1.0193951686005673,13.972957048431356,0.002579290378687626,239.96666666666667,240.55,9.598666666666666,9.251923076923077,26.355153373360082,25.816994140928088,0.008436533125896954,0.009936595877219258,08532805
1434,0.006327778949588694,0.007804260704492723,2.8377615348432966e-08,8.686615428005609e-08,0.00044307802391740247,0.00044307802391740247,0.0012549425894050551,0.001442106340128191,0.8992484219521,0.9412141650342278,15.085226213548236,0.0029474304958127247,202.93333333333334,223.75000000000003,6.764444444444445,6.047297297297298,16.157857699339313,14.837207467314423,0.004999219145842597,0.012078177532300664,083E53AD
1435,0.007593334739506434,0.007382408774520143,8.54313490779182e-08,1.2038749723124715e-07,0.00040698921429633053,0.00040698921429633053,0.0026348419195587297,0.000566442650559797,1.1349592203120304,1.0778146664438375,13.057974783575379,0.0026908657611460136,215.91666666666669,214.14999999999998,5.997685185185186,6.118571428571428,15.786195990141616,15.770176681393215,0.017367563279741764,0.017448937885543973,071F5720
1436,0.011811854039232229,0.015397595443999157,3.0984938429219707e-07,3.4659608965808816e-07,0.004664489768310733,0.004664489768310733,0.007882438958918152,0.002078013417097508,1.104268885228772,1.1231575002068697,15.306264424228267,0.0035128654788852695,346.31666666666666,386.31666666666666,6.18422619047619,5.292009132420091,17.499956184651175,15.544520955373061,0.013016052286663679,0.023782617570038907,083E5650
1437,0.018139632988820924,0.018772410883779792,7.937733552874491e-07,1.0919762942407427e-06,0.00592239170464669,0.00592239170464669,0.010641239116320209,0.0029127596799759813,1.0654009332706436,1.1084268701827498,15.08115130340841,0.003695811322436893,482.0,491.7833333333333,5.604651162790698,5.52565543071161,22.24674157413679,21.840157903036935,0.017719161526712754,0.020417796364115958,083E5321
1438,0.002320185614849188,0.002320185614849188,8.180045250117745e-08,5.5865356897589246e-08,0.0,0.0,0.000858682177110587,0.00019731667936629473,1.011090737097451,0.9647647968042519,9.50265662171241,0.001326796687543111,143.95,139.45,13.086363636363636,12.677272727272726,20.903567452265293,20.59768825011322,0.004247621972043136,0.0067685330299720094,073235C6
1439,0.015608521408985446,0.016663151233916894,5.610553196406957e-07,5.640985048662655e-07,0.0013010661106053042,0.0013010661106053042,0.013467657653758111,0.0016967842067006707,1.1517274982640378,1.0793316056662454,11.684455663874406,0.003490023305490042,687.55,689.6166666666666,9.291216216216215,8.729324894514766,42.52788779627681,41.23758520208848,0.022043913333174257,0.021763171265082988,07445430
1440,0.009280742459396751,0.008437038599451593,1.4704218696431717e-07,2.503150375562754e-07,0.00010323802505658067,0.00010323802505658067,0.0012291641327294434,0.0008299698361834405,1.2104046459553963,1.1531941980322584,11.84210829334955,0.002888250964502333,349.5166666666667,329.21666666666664,7.943560606060607,8.230416666666667,23.689386026275198,24.305872314999426,0.01824685534625228,0.022789579842970992,0720552C
1441,0.008858890529424172,0.007382408774520143,3.3969711184391234e-06,1.4249944840062897e-06,0.0005566843506283725,0.0005566843506283725,0.003432391027545333,0.0006156268195772909,1.1446746567924646,1.0928796031105898,10.1810128597135,0.002789222690715834,277.81666666666666,277.05,6.61468253968254,7.915714285714286,13.767393136977962,15.622700690685601,0.019186736908230164,0.01138681196279636,074439B5
1442,0.02088167053364269,0.02088167053364269,4.006769748979656e-06,2.4411054440295217e-06,0.009960288959672202,0.009960288959672202,1.7529135185590017,0.0027498818175457763,1.2243105494191704,1.211732313392497,14.872147552945004,0.0037745887204061225,971.5166666666667,980.2500000000002,9.813299663299663,9.901515151515154,53.77029264732839,53.750915691357505,0.02803462961445669,0.025638428479286345,07445462
1443,0.018561484918793503,0.018350558953807213,3.0973725781724125e-08,3.481711732629054e-08,0.005854241258364728,0.005854241258364728,0.032487380947139995,0.0037446683689090986,1.054778605125075,1.0947700675686178,13.504113014947059,0.0036598279415677956,615.0333333333333,612.4,6.989015151515151,7.039080459770115,28.579602292752284,29.00653940753591,0.019834139678602748,0.017558461400233583,056FAB00
1444,0.009913520354355622,0.010124446319341911,3.4284979734836065e-07,3.169137795133711e-07,0.00035919712855893066,0.00035919712855893066,1.7701550981828138,0.001173458953881712,1.115437774007281,1.1147508328125242,15.006032395151347,0.0031403022645402692,331.48333333333335,338.58333333333337,7.052836879432625,7.0538194444444455,18.808982034945057,18.455262862121263,0.02095552295405348,0.015866496138208314,08545481
1445,0.005484075089643535,0.0050622231596709555,3.637705146370143e-08,7.139229017262284e-08,7.698352730512265e-06,7.698352730512265e-06,0.002373358617161803,0.0006304059010371888,0.9335588893018789,0.9962904759537102,15.615905152954422,0.0025473193917551337,88.68333333333334,84.41666666666667,3.410897435897436,3.517361111111111,4.115103882508871,4.590649411330266,0.010400763119940417,0.017273906352095525,08405515
1446,0.014342965619067708,0.016241299303944315,7.37957001841282e-07,5.680243197157556e-07,0.005503343221044181,0.005503343221044181,5.9411898502447515,0.002717694931386782,1.083311911657658,1.0697953079169844,11.563920063467503,0.0035132183498082547,639.7166666666667,667.9833333333333,9.407598039215687,8.675108225108225,40.889357868247856,38.599141724543614,0.023506823328289503,0.025510603171193934,0821524F
1447,0.016241299303944315,0.015819447373971736,2.3914198663823627e-07,3.866510547015102e-06,0.007960096723349682,0.007960096723349682,0.705648617503194,0.0024469410275520637,1.1058938056868126,1.0753144716348535,10.54112066420437,0.003444411217054611,658.1999999999999,670.3166666666667,8.548051948051947,8.937555555555557,34.12699417490981,34.818617209692015,0.01929984934183457,0.018378208406134647,082155B6
1448,0.0016874077198903185,0.0018983336848766084,5.04862186139685e-09,7.517496530824771e-09,1.539670546102453e-05,1.539670546102453e-05,0.0016299984620784895,0.00031017098315338056,0.760920301109146,0.7424747751492129,7.881623452068533,0.0011291340272301144,50.28333333333333,51.016666666666666,6.285416666666666,5.6685185185185185,8.692874786203419,8.318247249955093,0.009626274160508258,0.01028470313174934,071F5713
1449,0.0016874077198903185,0.002320185614849188,2.4413195088726517e-05,1.5714416454085707e-05,0.0,0.0,0.001558696070651368,0.00016552735974767067,1.2320556426513012,1.2118312725679201,14.71948992053006,0.0008298879882271345,133.55,140.0,16.69375,12.727272727272727,24.12916333894526,22.257668378626107,0.002162766244467344,0.004030525065774649,085338EC
1450,0.007171482809533854,0.007382408774520143,1.2382241497842991e-07,6.816767150648231e-07,4.8148078927250126e-05,4.8148078927250126e-05,0.000429910169229494,0.0006281823143511279,1.000553757680459,0.9505036234050862,13.729419828510144,0.0026881834111889265,155.91666666666666,161.96666666666664,4.58578431372549,4.627619047619047,10.45158784286577,10.253136525804193,0.010936222939946371,0.006273642571450841,083F3449
1451,0.01096815017928707,0.01054629824931449,7.14423670778232e-07,1.1796655834566745e-06,0.0020446023867563413,0.0020446023867563413,0.17896953306991187,0.0022599813472213527,1.0389590870487877,1.0438996922622106,9.849337234914266,0.0031367544404823406,438.11666666666673,443.1,8.425320512820514,8.862,23.89586705905666,24.87248636992736,0.018200933686537454,0.018844357701404354,08215759
1452,0.004429445264712086,0.004640371229698376,4.5509525341771825e-09,1.0569930622731452e-08,0.000984944158018257,0.000984944158018257,0.002244500463830336,0.0006842435872409305,0.9978838076372967,0.9691170333948208,12.836142069281859,0.0021321773783653008,136.21666666666667,139.58333333333334,6.4865079365079366,6.34469696969697,10.934933365122648,10.83411114499533,0.012935086290526036,0.013347385402712396,0520B9D5
1453,0.007171482809533854,0.005484075089643535,3.4199754261330874e-06,2.35902943995372e-06,0.0,0.0,0.0009210613141772966,0.0007073162353233238,1.1806857603697358,1.1301461722421853,9.93099552267033,0.0027399115294871336,328.26666666666665,319.93333333333334,9.654901960784313,12.305128205128206,26.035924631086505,30.605776286145407,0.022735288835167365,0.010474638466864047,07442EA5
1454,0.003796667369753217,0.003585741404766927,1.1786416184701875e-07,6.749433995948988e-08,0.0,0.0,0.0009305306732471499,0.0004033664334222531,1.0846923725465287,1.1170088269011138,14.234581796971764,0.0020292843469903146,143.9,138.63333333333333,7.9944444444444445,8.154901960784313,17.792429726025492,18.196936254289508,0.0082656381173559,0.006933003381829593,072052F3
1455,0.014764817549040287,0.014553891584053997,3.304751270392828e-07,2.066856738190621e-06,0.0012659117831075892,0.0012659117831075892,0.7361414319578726,0.0018351873373865504,1.0871796822681907,1.0713602827175739,13.499395908636767,0.003475311000694332,365.78333333333336,373.8833333333333,5.225476190476191,5.418599033816425,18.748780853788904,18.98208782251589,0.024787872685393595,0.02640698755640268,072056D8
1456,0.0227800042185193,0.018561484918793503,7.205073385838594e-08,4.948354422117313e-08,0.0090675247882508,0.0090675247882508,0.408287075509791,0.0045218962431042295,1.0527931076349233,1.0341633281223992,13.085623504071423,0.0036587818172433765,672.6333333333333,640.1833333333334,6.228086419753087,7.274810606060607,26.531100785486647,29.247704087818143,0.023115259550326697,0.021598073634823037,0550AA81
1457,0.005484075089643535,0.004851297194684666,2.278328966226e-09,9.270086458929011e-09,0.00035777315579952956,0.00035777315579952956,0.023016770783074292,0.0011407635620653079,1.001596010649134,1.0681135117812008,15.811305290074486,0.002573845621071391,206.06666666666666,192.04999999999998,7.925641025641026,8.35,14.25016211541405,14.688949640661638,0.0073278097819285135,0.009734781597798536,0597CAC9
1458,0.010124446319341911,0.007171482809533854,2.1056167154493645e-08,9.992595609473525e-09,0.0011370867475305197,0.001137064497956154,0.0053709009165301275,0.0013457801199718525,1.0083428325366994,0.9944371845123089,11.39516413979287,0.0029585505201462593,306.2333333333333,272.3333333333333,6.3798611111111105,8.009803921568627,16.705098730382318,19.753475791462783,0.012736641582459358,0.010596626971639518,0520B922
1459,0.014553891584053997,0.016241299303944315,7.182612537140466e-07,3.0947711931886025e-06,0.001486049071881255,0.001486049071881255,0.005396128548400125,0.0015929075377615043,1.1446106498607587,1.1129141774392304,15.215102642047148,0.003491952498245433,422.2833333333333,429.9,6.120048309178744,5.583116883116883,20.282362378903592,18.758737549229796,0.021485792057013148,0.024891385599294737,08545964
